"","titulo","autor","precio","enlace","id_libro"
"1600","ECONOMIAS DEL DISE¥O","JULIER, GUY","$ 36.975,00","https://cuspide.com/producto/economias-del-dise%c2%a5o/",1600
"1601","TIPOLOGIAS MARCARIAS","ESPINOSA, ARNULFO","$ 23.648,00","https://cuspide.com/producto/tipologias-marcarias/",1601
"1602","ESQUEMATISMO","COSTA, JOAN; COSTA, JOAN","$ 30.907,00","https://cuspide.com/producto/esquematismo/",1602
"1603","CURSO DE MATEMATICA FINANCIERA","FORNASARI, FORNASARI","$ 23.457,00","https://cuspide.com/producto/curso-de-matematica-financiera/",1603
"1604","EMOCIONES, MARKETING Y COMUNICACION","PARIS, JOSE ANTONIO","$ 30.241,00","https://cuspide.com/producto/emociones-marketing-y-comunicacion/",1604
"1605","CREO LO QUE CREO","BEORLEGUI, SANTIAGO; BEORLEGUI...","$ 58.460,00","https://cuspide.com/producto/creo-lo-que-creo/",1605
"1606","COMO PROSPERAR EN LA ECONOMIA SOSTENIBLE","THACKARA, JOHN; THACKARA, JOHN","$ 29.778,00","https://cuspide.com/producto/como-prosperar-en-la-economia-sostenible/",1606
"1607","LA POBREZA DE LAS NACIONES. LEADING CASE: LA ARGENTINA","GAYNOR BUTTERFIELD, GAYNOR","$ 28.959,00","https://cuspide.com/producto/la-pobreza-de-las-naciones-leading-case-la-argentina/",1607
"1608","CARA A CARA CON EL DISE¥O","COSTA, JOAN","$ 24.133,00","https://cuspide.com/producto/cara-a-cara-con-el-dise%c2%a5o/",1608
"1609","EL AVC DEL MARKETING DIGITAL","SHAHAF, ROY; OBERLANDER, RAQUE...","$ 46.148,00","https://cuspide.com/producto/el-avc-del-marketing-digital/",1609
"1610","DOMAR EL RIESGO","ROMEO, MARCELO","$ 17.590,00","https://cuspide.com/producto/domar-el-riesgo/",1610
"1611","DISE¥O ESENCIAL","PARIS, JOSE ANTONIO; PARIS, JO...","$ 33.738,00","https://cuspide.com/producto/dise%c2%a5o-esencial/",1611
"1612","POLITICAS PUBLICAS Y DEMOCRACIA EN ARGENTINA","LO VUOLO, RUBEN; LO VUOLO, RUB...","$ 24.900,00","https://cuspide.com/producto/politicas-publicas-y-democracia-en-argentina/",1612
"1613","CAPITAL, DEUDA Y DESIGUALDAD","PAYNE, RICHARD E.; BANAJI, JAI...","$ 22.800,00","https://cuspide.com/producto/capital-deuda-y-desigualdad/",1613
"1614","COMO CREAR MARCAS QUE FUNCIONEN","STERMAN, ALEJO","$ 21.341,00","https://cuspide.com/producto/como-crear-marcas-que-funcionen/",1614
"1615","DIRECCION DE VENTAS, LIDERAZGO EN EL SIGLO XXI","BLANCO, FERNANDO","$ 30.732,00","https://cuspide.com/producto/direccion-de-ventas-liderazgo-en-el-siglo-xxi/",1615
"1616","COMUNICACION ESENCIAL","PARIS, JOSE ANTONIO; PARIS, JO...","$ 41.897,00","https://cuspide.com/producto/comunicacion-esencial/",1616
"1617","CAPACITACION POR RESULTADOS","CAMIONSCHU, FABIAN","$ 21.286,00","https://cuspide.com/producto/capacitacion-por-resultados/",1617
"1618","SUICIDIO PROFESIONAL O ASESINATO ORGANIZACIONAL","GAYNOR BUTTERFIELD, GAYNOR; CO...","$ 21.600,00","https://cuspide.com/producto/suicidio-profesional-o-asesinato-organizacional/",1618
"1619","ARGENTINA EN LA POSCONVERTIBILIDAD","SCHORR, MARTIN; SCHORR, MARTIN","$ 24.900,00","https://cuspide.com/producto/argentina-en-la-posconvertibilidad/",1619
"1620","NEGOCIACION ROLLER COASTER","SCORNAVACHI, MATIAS","$ 28.900,00","https://cuspide.com/producto/negociacion-roller-coaster/",1620
"1621","DE LA FORMACION AL EMPLEO.","PANAIA, MARTA; PANAIA, MARTA","$ 27.800,00","https://cuspide.com/producto/de-la-formacion-al-empleo/",1621
"1622","ECP ESTRATEGIA  COGNICION Y PODER","LEVY, ALBERTO","$ 40.300,00","https://cuspide.com/producto/ecp-estrategia-cognicion-y-poder/",1622
"1623","DESENCAJADOS","MOLINARI, PAULA","$ 32.990,00","https://cuspide.com/producto/desencajados/",1623
"1624","OTRA ECONOMIA ES POSIBLE","CASTELLS, MANUEL","$ 31.418,50","https://cuspide.com/producto/otra-economia-es-posible/",1624
"1625","PARASITOS MENTALES","KAISER, AXEL","$ 27.900,00","https://cuspide.com/producto/parasitos-mentales/",1625
"1626","EL COMERCIO INTERNACIONAL","HELPMAN, ELHANAN","$ 17.500,00","https://cuspide.com/producto/el-comercio-internacional/",1626
"1627","LA CREATIVIDAD EN EL COACHING","GOLDVARG, ESCALANTE","$ 41.200,00","https://cuspide.com/producto/la-creatividad-en-el-coaching/",1627
"1628","FUTURO DESCENTRALIZADO","FIORILLO, CLAUDIO","$ 29.200,00","https://cuspide.com/producto/futuro-descentralizado/",1628
"1629","INMUEBLES Y FAMILIA : UNA MIRADA DIFERENTE","MANTILLA, SANTIAGO","$ 51.700,00","https://cuspide.com/producto/inmuebles-y-familia-una-mirada-diferente/",1629
"1630","EL GARAGE DE TUS SUEÑOS","REMONDINO, AGUSTIN","$ 27.900,00","https://cuspide.com/producto/el-garage-de-tus-suenos/",1630
"1631","CRIPTOMONEDAS . UN DESAFIO AL ESTADO Y A LOS BANCOS","BURGOS, MARTIN","$ 24.990,00","https://cuspide.com/producto/criptomonedas-un-desafio-al-estado-y-a-los-bancos/",1631
"1632","VOLVER A SER GRANDES","DOMINGUEZ, FEDERICO","$ 24.000,00","https://cuspide.com/producto/volver-a-ser-grandes/",1632
"1633","LA REINVENCION DEL DUE/O","SCHUTT, GUSTAVO","$ 35.990,00","https://cuspide.com/producto/la-reinvencion-del-due-o/",1633
"1634","LA PUBLICIDAD DE BIEN PUBLICO",NA,"$ 28.990,00","https://cuspide.com/producto/la-publicidad-de-bien-publico/",1634
"1635","TU MEJOR VERSION PROFESIONAL Y EMPRENDEDORA","MEJUTO, MARIEL","$ 32.900,00","https://cuspide.com/producto/tu-mejor-version-profesional-y-emprendedora/",1635
"1636","ESTANCAMIENTO MUNDIAL ( AHORA KEYNES )","RUSSAK, MARIO","$ 9.000,00","https://cuspide.com/producto/estancamiento-mundial-ahora-keynes/",1636
"1637","HACIA LA CIUDAD INTELIGENTE","CASADO SAMPIRISI, SANDRA","$ 9.000,00","https://cuspide.com/producto/hacia-la-ciudad-inteligente/",1637
"1638","EL FIN DE LOS MERCADOS DE CONSUMO","LOPE, ADRIAN","$ 9.000,00","https://cuspide.com/producto/el-fin-de-los-mercados-de-consumo/",1638
"1639","EL FIN DE LA INFLACION .BASES DEL SISTEMA COOPERATIVO","ACUA, PABLO","$ 9.000,00","https://cuspide.com/producto/el-fin-de-la-inflacion-bases-del-sistema-cooperativo/",1639
"1640","COMO QUEBRAR SU EMPRESA","ALONSO HAYY, MARTIN","$ 10.000,00","https://cuspide.com/producto/como-quebrar-su-empresa/",1640
"1641","SELF MANAGEMENT.","RAVIER, LEONARDO","$ 43.900,00","https://cuspide.com/producto/self-management/",1641
"1642","NIÑO RICO , NIÑO LISTO","KIYOSAKI, ROBERT T.","$ 26.999,00","https://cuspide.com/producto/nino-rico-nino-listo/",1642
"1643","LA PARADOJA","HUNTER, JAMES C.","$ 21.800,00","https://cuspide.com/producto/la-paradoja-2/",1643
"1644","ANALISIS INTEGRAL DE EMPRESAS","AMAT, ORIOL","$ 46.200,00","https://cuspide.com/producto/analisis-integral-de-empresas/",1644
"1645","COMUNICAR BIEN PARA LIDERAR MEJOR","RIUS, MERCE","$ 46.200,00","https://cuspide.com/producto/comunicar-bien-para-liderar-mejor/",1645
"1646","ECONOMIA DE LOS RECURSOS HUMANOS EN LA PRACTICA","GIBBS, MICHAEL","$ 67.284,00","https://cuspide.com/producto/economia-de-los-recursos-humanos-en-la-practica/",1646
"1647","EL DINERO EN UNA SOLA LECCION","JACKSON, GAVIN","$ 54.432,00","https://cuspide.com/producto/el-dinero-en-una-sola-leccion/",1647
"1648","PERMACRISIS",NA,"$ 49.518,00","https://cuspide.com/producto/permacrisis/",1648
"1649","COMO HACER QUE TU DINERO TRABAJE POR TI","ARENS, CRISTIAN","$ 39.900,00","https://cuspide.com/producto/como-hacer-que-tu-dinero-trabaje-por-ti/",1649
"1650","COMO COMER CANGREJO Y NO MORIR EN EL INTENTO","ALONSO, MONICA; CORNELLA, ALFO...","$ 42.500,00","https://cuspide.com/producto/como-comer-cangrejo-y-no-morir-en-el-intento/",1650
"1651","2. EL CAPITAL","MARX, KARL","$ 54.000,00","https://cuspide.com/producto/2-el-capital/",1651
"1652","APRENDER A LIDERAR","CAEQUE, MARTIN","$ 31.990,00","https://cuspide.com/producto/aprender-a-liderar/",1652
"1653","HABLEMOS DE EMPLOYEE ADVOCACY EN LINKEDIN","BENEDETTI, ARIEL","$ 33.990,00","https://cuspide.com/producto/hablemos-de-employee-advocacy-en-linkedin/",1653
"1654","FILOSOFIA PARA DIRECTIVOS","BUSON, RAIS","$ 26.500,00","https://cuspide.com/producto/filosofia-para-directivos/",1654
"1655","AFUERA .GUIA PRACTICA PARA QUE LA AVENTURA DE REGIONALIZAR TU PRODUCTO","CETTA, ANDRES","$ 23.990,00","https://cuspide.com/producto/afuera-guia-practica-para-que-la-aventura-de-regionalizar-tu-producto/",1655
"1656","MANUAL DE FORMULAS TECNICAS","GIECK, KURT","$ 82.280,00","https://cuspide.com/producto/manual-de-formulas-tecnicas/",1656
"1657","LA RIQUEZA DE LA DIVERSIDAD","HELGESEN, SALLY","$ 24.600,00","https://cuspide.com/producto/la-riqueza-de-la-diversidad/",1657
"1658","INNOVACION CONTINUA","TABRIZI, BEHNAM","$ 58.900,00","https://cuspide.com/producto/innovacion-continua/",1658
"1659","REFLEXIONES DE UN A/O TRABAJANDO EN PANTUFLAS","JAJAMOVICH, MELINA","$ 19.990,00","https://cuspide.com/producto/reflexiones-de-un-a-o-trabajando-en-pantuflas/",1659
"1660","OKRS & METRICAS DE NEGOCIOS","BRUNETTA, HUGO; FONTANA, CLAUD...","$ 29.000,00","https://cuspide.com/producto/okrs-metricas-de-negocios/",1660
"1661","LA CIENCIA DE HACERSE RICO","WATTLES, WALLACE","$ 17.900,00","https://cuspide.com/producto/la-ciencia-de-hacerse-rico/",1661
"1662","TRABAJA DURO  TRABAJA CON ASTUCIA","JACKSON, CURTIS "" 50 CENT ""","$ 27.600,00","https://cuspide.com/producto/trabaja-duro-trabaja-con-astucia/",1662
"1663","MANAGEMENT EN 20 MINUTOS : EQUIPOS INNOVADORES",NA,"$ 15.536,00","https://cuspide.com/producto/management-en-20-minutos-equipos-innovadores/",1663
"1664","UN PAVO REAL EN EL REINO DE LOS PINGUINOS","GALLAGHER, B.J.","$ 15.536,00","https://cuspide.com/producto/un-pavo-real-en-el-reino-de-los-pinguinos/",1664
"1665","PSICOLOGIA ORGANIZACIONAL SIGLO XXI","PRESS, EDUARDO","$ 30.500,00","https://cuspide.com/producto/psicologia-organizacional-siglo-xxi/",1665
"1666","DEL CIELO A BAIRES","BENDINGER, MARIA CECILIA","$ 24.500,00","https://cuspide.com/producto/del-cielo-a-baires/",1666
"1667","REINVENDER","ALVAREZ, MARCOS","$ 42.500,00","https://cuspide.com/producto/reinvender/",1667
"1668","IGNORA LA MULTITUD","RIBES, MARC","$ 46.200,00","https://cuspide.com/producto/ignora-la-multitud/",1668
"1669","VENDE COMO BEZOS","GALLO, CARMINE","$ 64.700,00","https://cuspide.com/producto/vende-como-bezos/",1669
"1670","CAMPESINOS Y ESTANCIEROS","GELMAN, JORGE","$ 31.020,00","https://cuspide.com/producto/campesinos-y-estancieros/",1670
"1671","CADENAS GLOBALES DE VALOR","MILBERG, WILLIAM","$ 12.000,00","https://cuspide.com/producto/cadenas-globales-de-valor/",1671
"1672","EL DERECHO MONETARIO COMO ORDENADOR DEL ESTADO DEL MERCADO","GROSS SIBONA, ED","$ 20.240,00","https://cuspide.com/producto/el-derecho-monetario-como-ordenador-del-estado-del-mercado/",1672
"1673","INVESTIGACION CUALITATIVA","BAEZ Y PEREZ DE TUDELA, JUAN","$ 55.168,00","https://cuspide.com/producto/investigacion-cualitativa/",1673
"1674","INVESTIGACION COMERCIAL","GARCIA, GEMMA","$ 35.151,00","https://cuspide.com/producto/investigacion-comercial/",1674
"1675","PLANEACION COMERCIAL","LERMA Y KIRCHNER, ALEJANDRO; B...","$ 34.247,00","https://cuspide.com/producto/planeacion-comercial/",1675
"1676","DIRECCION Y GESTION DE LA PRODUCCION","GARCIA MARQUEZ, FAUSTO PEDRO","$ 50.155,00","https://cuspide.com/producto/direccion-y-gestion-de-la-produccion/",1676
"1677","LIDERES DE MENTES","PEREZ, MARCIAL","$ 27.500,00","https://cuspide.com/producto/lideres-de-mentes/",1677
"1678","VARON + MUJER = COMPLEMENTARIEDAD","DEBELJUH, PATRICIA; ESTOL, CLA...","$ 16.400,00","https://cuspide.com/producto/varon-mujer-complementariedad/",1678
"1679","PACK DICCIONARIOS DE RRHH : LA TRILOGIA","ALLES, MARTHA","$ 98.600,00","https://cuspide.com/producto/pack-diccionarios-de-rrhh-la-trilogia/",1679
"1680","EL LIDERAZGO CONSCIENTE","CHATTERJEE, DEBASHIS","$ 36.600,00","https://cuspide.com/producto/el-liderazgo-consciente/",1680
"1681","DE LIDER A LIDER","HESSELBEIN, FRANCES; COHEN, PA...","$ 55.900,00","https://cuspide.com/producto/de-lider-a-lider/",1681
"1682","COMO COMPRENDER LA PNL","CUDICIO, CATHERINE","$ 30.300,00","https://cuspide.com/producto/como-comprender-la-pnl/",1682
"1683","EXISTEN LIMITES AL CONSUMO ?","PEREZ, CLOTILDE","$ 18.150,00","https://cuspide.com/producto/existen-limites-al-consumo/",1683
"1684","EL TRADER DE TREINTA MINUTOS DIARIOS","BENSDORP, LAURENS","$ 42.500,00","https://cuspide.com/producto/el-trader-de-treinta-minutos-diarios/",1684
"1685","MANUAL DEL SUEÑO AMERICANO","MORANO, ESTEBAN","$ 38.900,00","https://cuspide.com/producto/manual-del-sueno-americano/",1685
"1686","PODER Y DINERO EN LA ERA DEL BITCOIN","MALLAMACI, MARCO","$ 42.000,00","https://cuspide.com/producto/poder-y-dinero-en-la-era-del-bitcoin/",1686
"1687","LO QUE NO ME DIJERON DE EMPRENDER","AVILES, VERONICA","$ 26.300,00","https://cuspide.com/producto/lo-que-no-me-dijeron-de-emprender/",1687
"1688","EL CAPITAL DE MARX","FINE, BEN SAAD","$ 30.000,00","https://cuspide.com/producto/el-capital-de-marx/",1688
"1689","JOHN MAYNARD KEYNES","BACKHOUSE, ROGER E.; BATEMAN, ...","$ 19.500,00","https://cuspide.com/producto/john-maynard-keynes/",1689
"1690","PLANIFICA TU ECONOMIA PERSONAL Y FAMILIAR","IGUAL, DAVID","$ 42.500,00","https://cuspide.com/producto/planifica-tu-economia-personal-y-familiar/",1690
"1691","PALABRAS MAGICAS","CAEQUE, HILDA","$ 27.800,00","https://cuspide.com/producto/palabras-magicas/",1691
"1692","LA ECONOMIA EXPLICADA PARA QUE AL FIN LA ENTIENDAS","PETTINGER, TEJVAN","$ 28.500,00","https://cuspide.com/producto/la-economia-explicada-para-que-al-fin-la-entiendas/",1692
"1693","LAS 33 ESTRATEGIAS DE LA GUERRA","GREENE, ROBERT; ELFFERS, JOOST","$ 42.700,00","https://cuspide.com/producto/las-33-estrategias-de-la-guerra/",1693
"1694","PACK DESEMPEÑO TRILOGIA – TRES VOLUMENES","ALLES, MARTHA","$ 108.000,00","https://cuspide.com/producto/pack-desempeno-trilogia-tres-volumenes/",1694
"1695","FUTURO IMPERFECTO","MARCHIONNA FARE, ALEJANDRO; MA...","$ 28.990,00","https://cuspide.com/producto/futuro-imperfecto-2/",1695
"1696","LA REFORMA POLICIAL EN AMERICA LATINA","SAIN, MARCELO FABIAN","$ 23.210,00","https://cuspide.com/producto/la-reforma-policial-en-america-latina/",1696
"1697","IMPUESTOS EXPLICADOS Y COMENTADOS : PRINCIPIOS CONSTITUCIONALES",NA,"$ 6.500,00","https://cuspide.com/producto/impuestos-explicados-y-comentados-principios-constitucionales/",1697
"1698","CRISIS ECONOMICAS ARGENTINAS","ZICARI, JULIAN","$ 35.990,00","https://cuspide.com/producto/crisis-economicas-argentinas/",1698
"1699","INFLACION","PEREZ MANGHI, MATIAS","$ 17.900,00","https://cuspide.com/producto/inflacion/",1699
"1700","GESTION ORGANIZACIONAL",NA,"$ 34.400,00","https://cuspide.com/producto/gestion-organizacional/",1700
"1701","CAMINAN-DO LA MEJORA","ROMA, EDUARDO","$ 14.000,00","https://cuspide.com/producto/caminan-do-la-mejora/",1701
"1702","MENTOR COACHING EN ACCION","GOLDVARG, DAMIAN","$ 35.900,00","https://cuspide.com/producto/mentor-coaching-en-accion/",1702
"1703","LA VENTA","DEMCZAK, ALEX","$ 17.600,00","https://cuspide.com/producto/la-venta/",1703
"1704","NUEVOS TEST DE SELECCION DE PERSONAL","CARABIN, THIERRY M.","$ 5.000,00","https://cuspide.com/producto/nuevos-test-de-seleccion-de-personal/",1704
"1705","100 CARTAS ADMINISTRATIVAS",NA,"$ 5.000,00","https://cuspide.com/producto/100-cartas-administrativas/",1705
"1706","100 CARTAS PERSONALES",NA,"$ 5.000,00","https://cuspide.com/producto/100-cartas-personales/",1706
"1707","EMPRESAS QUE CRECEN CON ALMA","BONET, ANGEL","$ 50.800,00","https://cuspide.com/producto/empresas-que-crecen-con-alma/",1707
"1708","CLIENTES NO , FANS !","PIQUERAS, CESAR","$ 46.200,00","https://cuspide.com/producto/clientes-no-fans/",1708
"1709","CLAVES DEL MANAGEMENT",NA,"$ 46.200,00","https://cuspide.com/producto/claves-del-management/",1709
"1710","MANAGEMENT HUMANISTA","MARCET, XAVIER","$ 32.800,00","https://cuspide.com/producto/management-humanista/",1710
"1711","PRIMERO LOS EMPLEADOS , LOS CLIENTES DESPUES","NAYAR, VINEET","$ 46.200,00","https://cuspide.com/producto/primero-los-empleados-los-clientes-despues/",1711
"1712","LIDERAZGO IMPERFECTO","ALEMANY, JORDI","$ 46.200,00","https://cuspide.com/producto/liderazgo-imperfecto-2/",1712
"1713","LOS 25 HABITOS DE LOS INVERSORES ALTAMENTE EFICACES","SANDER, PETER","$ 54.500,00","https://cuspide.com/producto/los-25-habitos-de-los-inversores-altamente-eficaces/",1713
"1714","SAY THANK YOU","EDWARDS, JIM","$ 46.200,00","https://cuspide.com/producto/say-thank-you/",1714
"1715","CONECTA ( GETTING ALONG )","GALLO, AMY","$ 46.200,00","https://cuspide.com/producto/conecta-getting-along/",1715
"1716","FUSIONES Y ADQUISICIONES","PALACIN ANTOR, RAMON","$ 58.900,00","https://cuspide.com/producto/fusiones-y-adquisiciones/",1716
"1717","MI TRABAJO AHORA","MARKMAN, ALEX; GHIDINI, MATIAS","$ 23.990,00","https://cuspide.com/producto/mi-trabajo-ahora/",1717
"1718","MIAMI EN TUS MANOS","SILVA, ELIANA","$ 15.000,00","https://cuspide.com/producto/miami-en-tus-manos/",1718
"1719","HISTORIAS DE UN LIDER REBELDE TRANSFORMADOR","SUAREZ CLAUSEN, LUIS","$ 15.000,00","https://cuspide.com/producto/historias-de-un-lider-rebelde-transformador/",1719
"1720","MARKETING DIGITAL PARA INSTITUCIONES EDUCATIVAS","MANES, JUAN MANUEL","$ 29.400,00","https://cuspide.com/producto/marketing-digital-para-instituciones-educativas/",1720
"1721","REMUNERACIONES ESTRATEGICAS","HIDALGO, BERNARDO","$ 32.600,00","https://cuspide.com/producto/remuneraciones-estrategicas/",1721
"1722","30 PRINCIPIOS PARA SER UN BLACK LION","KLARIC, JURGEN","$ 38.900,00","https://cuspide.com/producto/30-principios-para-ser-un-black-lion/",1722
"1723","PROBABILIDAD Y ESTADISTICA","ZYLBERBERG, ALEJANDRO D.","$ 39.900,00","https://cuspide.com/producto/probabilidad-y-estadistica/",1723
"1724","INTRODUCCION A LA CRITICA DE LA ECONOMIA POLITICA / 1857","MARX, KARL","$ 25.000,00","https://cuspide.com/producto/introduccion-a-la-critica-de-la-economia-politica-1857/",1724
"1725","IMPULSO MILLONARIO","GARCIA MANJARREZ, GERARDO","$ 20.500,00","https://cuspide.com/producto/impulso-millonario/",1725
"1726","DEREK SIVERS  OBRAS COMPLETAS ( O CASI )","SIVERS, DEREK","$ 31.000,00","https://cuspide.com/producto/derek-sivers-obras-completas-o-casi/",1726
"1727","CO – CREATION SPACE","VOS, JAN","$ 18.500,00","https://cuspide.com/producto/co-creation-space/",1727
"1728","COACHING PACK ( VOLUMEN 1 )",NA,"$ 74.900,00","https://cuspide.com/producto/coaching-pack-volumen-1/",1728
"1729","LOS SECRETOS DE LA RESILIENCIA","DOLAN, SIMON L.","$ 58.900,00","https://cuspide.com/producto/los-secretos-de-la-resiliencia/",1729
"1730","CREA TU PLAN B","FERRIO, VICENTE","$ 46.200,00","https://cuspide.com/producto/crea-tu-plan-b/",1730
"1731","TELETRABAJO : VIVIR Y TRABAJAR MEJOR",NA,"$ 36.900,00","https://cuspide.com/producto/teletrabajo-vivir-y-trabajar-mejor/",1731
"1732","PRESUPUESTO SISTEMICO",NA,"$ 25.700,00","https://cuspide.com/producto/presupuesto-sistemico/",1732
"1733","12 PASOS PARA DELEGAR EFECTIVAMENTE","ALLES, MARTHA","$ 32.600,00","https://cuspide.com/producto/12-pasos-para-delegar-efectivamente/",1733
"1734","MEJOR HABLARLO","JIMENEZ CALVO, JESUS","$ 43.900,00","https://cuspide.com/producto/mejor-hablarlo/",1734
"1735","ESTRATEGIA : COMANDO COGNITIVO DEL CONFLICTO ENTRE ORGANIZACIONES COMPLEJAS","LEVY, ALBERTO","$ 38.200,00","https://cuspide.com/producto/estrategia-comando-cognitivo-del-conflicto-entre-organizaciones-complejas/",1735
"1736","DELIVERING HAPPINESS","HSIEH, TONY","$ 45.300,00","https://cuspide.com/producto/delivering-happiness/",1736
"1737","LOGRA UN ASCENSO",NA,"$ 14.380,00","https://cuspide.com/producto/logra-un-ascenso/",1737
"1738","HABLA CON SEGURIDAD",NA,"$ 14.380,00","https://cuspide.com/producto/habla-con-seguridad/",1738
"1739","EL EMPRESARIO Y LA INNOVACION","SAUTU, RUTH","$ 18.000,00","https://cuspide.com/producto/el-empresario-y-la-innovacion/",1739
"1740","OIKONOMIA . LOS ORIGENES DE LA REFLEXION ECONOMICA EN GRECIA","MARTIN, CARLOS ANDRES","$ 18.000,00","https://cuspide.com/producto/oikonomia-los-origenes-de-la-reflexion-economica-en-grecia/",1740
"1741","TUS PROXIMAS CINCO JUGADAS","BET-DAVID, PATRICK","$ 37.300,00","https://cuspide.com/producto/tus-proximas-cinco-jugadas/",1741
"1742","DIGITAL SOFT SKILLS","ESPINA, BLANCA; RAYA, ANDRES","$ 46.200,00","https://cuspide.com/producto/digital-soft-skills/",1742
"1743","CONSTRUYE TU ELEVATOR PITCH","PIQUERAS, CESAR","$ 42.500,00","https://cuspide.com/producto/construye-tu-elevator-pitch/",1743
"1744","EL METODO MAPA DE PRODUCTIVIDAD PERSONAL","PIQUERAS, CESAR","$ 46.200,00","https://cuspide.com/producto/el-metodo-mapa-de-productividad-personal/",1744
"1745","INNOVAR CON VALOR","STALKER, GERMAN","$ 32.990,00","https://cuspide.com/producto/innovar-con-valor/",1745
"1746","RECURSOS HUMANOS EN EVOLUCION .TOMA 2 PROYECTANDO EL FUTURO","SAIZ, MARTIN","$ 32.990,00","https://cuspide.com/producto/recursos-humanos-en-evolucion-toma-2-proyectando-el-futuro/",1746
"1747","RECURSOS HUMANOS EN GUERRA","SAIZ, MARTIN","$ 32.990,00","https://cuspide.com/producto/recursos-humanos-en-guerra/",1747
"1748","NO SON CUENTOS CHINOS","GARCIA CRESPO, ANGEL","$ 21.800,00","https://cuspide.com/producto/no-son-cuentos-chinos/",1748
"1749","HABLAR COMO UN CEO","BATES, SUZANNE","$ 46.200,00","https://cuspide.com/producto/hablar-como-un-ceo/",1749
"1750","NARRATIVA TRANSMEDIA","MARROCCO, MARIA CELESTE","$ 21.780,00","https://cuspide.com/producto/narrativa-transmedia/",1750
"1751","ECONOMIA EN COMUNION","RUIZ, JULIO A.","$ 32.000,00","https://cuspide.com/producto/economia-en-comunion/",1751
"1752","COMUNIQUESE ( VEAMOS COMO )","MORELLI, SILVINA","$ 26.500,00","https://cuspide.com/producto/comuniquese-veamos-como/",1752
"1753","MISION BLABLACAR","REILLIER, BENOIT","$ 29.400,00","https://cuspide.com/producto/mision-blablacar/",1753
"1754","LIDERAR DESDE LO FEMENINO","CAMPS, TATIANA","$ 22.000,00","https://cuspide.com/producto/liderar-desde-lo-femenino/",1754
"1755","POR QUE NO ASCIENDEN LAS MUJERES ?","GOLDSMITH, MARSHALL","$ 19.700,00","https://cuspide.com/producto/por-que-no-ascienden-las-mujeres/",1755
"1756","CODIGO FUTURO","MARTORELL, MARTIN","$ 32.600,00","https://cuspide.com/producto/codigo-futuro/",1756
"1757","YRRUPCION","HATUM, ANDRES","$ 28.990,00","https://cuspide.com/producto/yrrupcion/",1757
"1758","EL PENSAMIENTO CRITICO","LAZZATI, SANTIAGO","$ 28.700,00","https://cuspide.com/producto/el-pensamiento-critico/",1758
"1759","APRENDIENDO DE LOS MEJORES ( TOMO 1 )","ALCAIDE HERNANDEZ, FRANCISCO","$ 54.000,00","https://cuspide.com/producto/aprendiendo-de-los-mejores-tomo-1/",1759
"1760","NET POSITIVE","POLMAN, PAUL","$ 63.700,00","https://cuspide.com/producto/net-positive/",1760
"1761","PASAR LA POSTA","QUIROS, JOSE MARIA","$ 27.800,00","https://cuspide.com/producto/pasar-la-posta/",1761
"1762","STRETCH","SONENSHEIN, SCOTT","$ 28.759,50","https://cuspide.com/producto/stretch/",1762
"1763","NO ERES TU TRABAJO","DE LA CALLE, SERGIO","$ 17.800,00","https://cuspide.com/producto/no-eres-tu-trabajo/",1763
"1764","GESTIONAR LO PUBLICO CON ESTILO EMPRESARIAL","PEREZ, FERNANDO","$ 25.630,00","https://cuspide.com/producto/gestionar-lo-publico-con-estilo-empresarial/",1764
"1765","EL MODO SIMPLE DE TOMAR DECISIONES COMPLEJAS","MENDEZ ACOSTA, CARLOS","$ 32.000,00","https://cuspide.com/producto/el-modo-simple-de-tomar-decisiones-complejas/",1765
"1766","ARGENTINA PRIMERO","REDRADO, MARTIN","$ 35.699,00","https://cuspide.com/producto/argentina-primero/",1766
"1767","EL LIBRO DE LA NEGOCIACION","PUCHOL, LUIS; PUCHOL, ISABEL","$ 25.512,00","https://cuspide.com/producto/el-libro-de-la-negociacion-2/",1767
"1768","EL FACTOR PROACTIVO","AGUILERA, JORGE","$ 19.212,00","https://cuspide.com/producto/el-factor-proactivo/",1768
"1769","LA GESTION ABIERTA DE LA EMPRESA Y LOS ORGANISMOS PUBLICOS","FERNANDEZ RAADA, M.","$ 15.480,00","https://cuspide.com/producto/la-gestion-abierta-de-la-empresa-y-los-organismos-publicos/",1769
"1770","MAS CALIDAD MENOS COSTE","NOFUENTES, S.","$ 19.212,00","https://cuspide.com/producto/mas-calidad-menos-coste/",1770
"1771","CREACION DE EMPRESAS","BRUNET ICART, IGNASI; BALTAR, ...","$ 32.813,50","https://cuspide.com/producto/creacion-de-empresas/",1771
"1772","TEORIA DE LOS CONJUNTOS BORROSOS  A MODO DE INTRODUCCION","FERNANDEZ LOUREIRO, EMMA","$ 12.100,00","https://cuspide.com/producto/teoria-de-los-conjuntos-borrosos-a-modo-de-introduccion/",1772
"1773","MARKETING PARA INMOBILIARIOS","WOSCOBOINIC, GERARDO","$ 38.000,00","https://cuspide.com/producto/marketing-para-inmobiliarios/",1773
"1774","RELACIONES PUBLICAS , EVENTOS Y CEREMONIAL","DI GENOVA, ANTONIO","$ 37.500,00","https://cuspide.com/producto/relaciones-publicas-eventos-y-ceremonial/",1774
